NLOID,ISCO-08 Score,SOC-20 Score,Major Group,Sub-Major Group,Minor Group,ISCO Unit Group,Occupation Title,Core List,Digital Economy Occupation ,Comprehension Score,OP N,OP Mean,OP Std,OP Skewness,OP Kurtosis,SV N,SV Mean,SV Std,SV Skewness,SV Kurtosis,OP/SV Difference
NL415,6310,5111,"6 Skilled Agricultrual, Forestry and Fishery Workers","63 Subsistence Farmers, Fishers, Hunters and Gatherers",631 Subsistence Crop Farmers,6310 Subsistence Crop Farmers,Smallhold Crop Farmer,1,0,48,1219,47.306,20.17845,0.001,-0.261,1210,59.35785124,21.44579892,-0.3397063215,-0.3235590465,-12.05185124
NL416,6320,5111,"6 Skilled Agricultrual, Forestry and Fishery Workers","63 Subsistence Farmers, Fishers, Hunters and Gatherers",632 Subsistence Livestock Farmers,6320 Subsistence Livestock Farmer,Smallhold Cattle Farmer,1,0,49,1219,45.0968,20.53745,0.011,-0.35,1210,54.89834711,23.39654377,-0.3047426378,-0.4360603107,-9.801547107
NL417,6330,5111,"6 Skilled Agricultrual, Forestry and Fishery Workers","63 Subsistence Farmers, Fishers, Hunters and Gatherers",633 Subsistence Mixed Crop and Livestock Farmers,6330 Subsistence Mixed Crop and Livestock Farmers,Smallhold Farmer (Mixed Farming),1,0,49,1219,45.2888,21.06407,0.033,-0.453,1210,57.9083,22.73359,-0.338,-0.344,-12.6195
NL418,6340,9119,"6 Skilled Agricultrual, Forestry and Fishery Workers","63 Subsistence Farmers, Fishers, Hunters and Gatherers","634 Subsistence Fishers, Hunters, Trappers and Gatherers","6340 Subsistence Fishers, Hunters, Trappers and Gatherers",Hunter Gatherer,1,0,35,1219,31.6497,22.62871,0.504,-0.372,1210,38.6182,25.10843,0.133,-0.818,-6.9685
NL419,7111,5319,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,7111 House Builders,House Builder,0,0,50,308,51.9156,19.89482,-0.179,-0.375,300,61.27,20.22558,-0.494,0.135,-9.3544
NL420,7112,5313,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,7112 Bricklayers and Related Workers,Bricklayer,1,0,50,1219,39.822,20.92885,0.262,-0.504,1210,53.9678,22.34584,-0.285,-0.515,-14.1458
NL421,7113,5312,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,"7113 Stonemasons, Stone cutters, Splitters and Carvers",Stone Cutter,0,0,48,306,44.9216,20.5645,-0.009,-0.37,301,47.0963,22.04164,-0.056,-0.646,-2.1747
NL422,7114,8119,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,"7114 Concrete Placers, Concrete Finishers and Related Workers",Cement Finisher,0,0,43,303,34.9637,18.48792,0.45,-0.412,305,44.56065574,20.36792563,-0.08410347595,-0.5215488891,-9.596955738
NL423,7115,5316,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,7115 Carpenters and Joiners,Carpenter,0,0,46,302,51.0364,19.50727,-0.299,-0.168,304,58.398,20.32661,-0.598,0.23,-7.3616
NL424,7119,8151,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),711 Building Frame and Related Trades Workers,7119 Building Frame and Related Trades Workers Not Elsewhere Classified,Scaffolder,0,0,47,308,36.1883,20.18829,0.276,-0.602,300,49.1567,23.27009,-0.053,-0.64,-12.9684
NL425,7121,5314,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7121 Roofers,Roofer,0,0,48,306,44.7876,21.49092,0.167,-0.403,301,57.8638,21.00281,-0.288,-0.362,-13.0762
NL426,7122,5322,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7122 Floor Layers and Tile Setters,Carpet Fitter,0,0,49,303,35.2937,17.01235,0.291,-0.4,305,45.8885,20.43863,-0.251,-0.766,-10.5948
NL427,7123,5321,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7123 Plasterers,Plasterer,0,0,49,302,41.7152,19.48929,0.008,-0.48,304,52.5197,20.95933,-0.339,-0.458,-10.8045
NL428,7124,5223,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7124 Insulation Workers,Boiler Fitter,0,0,49,308,41.1461,19.39781,0.092,-0.339,300,55.7867,21.81484,-0.37,-0.133,-14.6406
NL429,7125,5317,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7125 Glaziers,Window Glazer,0,0,45,306,40.7386,20.07209,0.202,-0.494,301,52.6246,20.61137,-0.214,-0.433,-11.886
NL430,7126,5315,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7126 Plumbers and Pipe Fitters,Plumber,1,0,50,1219,49.3117,19.75306,-0.226,-0.271,1210,62.814,20.09484,-0.523,0.116,-13.5023
NL431,7127,5225,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),712 Building Finishers and Related Trades Workers,7127 Air Conditioning and Refrigeration Mechanics,Air Conditioning Mechanic,0,0,49,303,45.3432,17.94863,-0.127,-0.309,305,46.01967213,19.25468859,-0.1842497357,-0.3856255049,-0.6764721311
NL432,7131,5323,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),"713 Painters, Building Structure Cleaners and Related Trades Workers",7131 Painters and Related Workers,Building Painter,1,0,50,1219,36.4783,18.91673,0.307,-0.391,1210,45.8488,20.94274,-0.086,-0.55,-9.3705
NL433,7132,8149,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),"713 Painters, Building Structure Cleaners and Related Trades Workers",7132 Spray Painters and Varnishers,Vehicle Varnisher,0,0,46,302,33.3974,18.40142,0.182,-0.499,304,34.2434,20.67156,0.243,-0.665,-0.846
NL434,7133,8159,7 Craft and Related Trades Workers,71 Building and Related Trades Workers (excluding electricians),"713 Painters, Building Structure Cleaners and Related Trades Workers",7133 Building Structure Cleaners,Building Exteriors Cleaner,0,0,48,308,31.2565,19.60761,0.502,-0.444,300,41.64,22.97251,0.103,-0.724,-10.3835
NL435,7211,8115,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","721 Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7211 Metal Moulders and Coremakers,Metal Casting Moulder,0,0,41,306,40.7288,19.30332,0.169,-0.497,301,47.5681,21.55426,-0.115,-0.431,-6.8393
NL436,7212,5213,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","721 Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7212 Welders and Flame Cutters,Welder,0,0,46,303,44.033,18.25443,0.095,-0.274,305,52.63278689,20.06903153,-0.3522720572,-0.1086927953,-8.599786885
NL437,7213,5211,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","721 Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7213 Sheet Metal Workers,Sheet Metal Worker,0,0,46,302,38.606,18.90755,0.159,-0.404,304,46.7303,20.59382,-0.156,-0.664,-8.1243
NL438,7214,9139,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","721 Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7214 Structural Metal Preparers and Erectors,Structural Ironworker,0,0,49,308,45.4805,19.56388,-0.218,-0.61,300,50.7433,22.12742,-0.336,-0.473,-5.2628
NL439,7215,5242,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","721 Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7215 Riggers and Cable Splicers,Cable Installer,1,0,49,1219,40.3372,18.34115,0.184,-0.218,1210,50.51570248,19.94931961,-0.1190686309,-0.3124558257,-10.17850248
NL440,7221,5212,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","722 Blacksmiths, Toolmakers and Related Trades Workers","7221 Blacksmiths, Hammersmiths and Forging Press Workers",Blacksmith,0,0,48,306,50.8235,20.29184,-0.107,-0.258,301,52.4419,20.35602,-0.287,-0.224,-1.6184
NL441,7222,5223,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","722 Blacksmiths, Toolmakers and Related Trades Workers",7222 Toolmakers and Related Workers,Locksmith,1,0,48,1219,45.5012,18.2676,-0.065,-0.214,1210,54.21735537,19.09204199,-0.3504773595,-0.03080451363,-8.716155372
NL442,7223,8120,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","722 Blacksmiths, Toolmakers and Related Trades Workers",7223 Metal Working Machine Tool Setters and Operators,Metal Working Machine Operator,0,0,44,303,38.3861,18.97487,0.437,-0.193,305,47.5115,20.91903,-0.266,-0.52,-9.1254
NL443,7224,8120,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers","722 Blacksmiths, Toolmakers and Related Trades Workers","7224 Metal Polishers, Wheel Grinders and Tool Sharpeners",Metal Polisher,0,0,45,302,35.3543,18.05428,0.223,-0.363,304,38.023,20.19221,0.025,-0.657,-2.6687
NL444,7231,5231,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers",723 Machinery Mechanics and Repairers,7231 Motor Vehicle Mechanics and Repairers,Garage Mechanic,1,0,50,1219,44.6415,19.31598,0.106,-0.212,1210,58.2479,19.89213,-0.374,-0.202,-13.6064
NL445,7232,5234,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers",723 Machinery Mechanics and Repairers,7232 Aircraft Engine Mechanics and Repairers,Aircraft Mechanic,0,0,50,308,62.9805,18.52245,-0.437,0.075,300,64.1567,20.70461,-0.886,0.89,-1.1762
NL446,7233,5223,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers",723 Machinery Mechanics and Repairers,7233 Agricultural and Industrial Machinery Mechanics and Repairers,Train Engine Fitter,0,0,49,306,47.2516,21.90394,-0.162,-0.581,301,54.3056,20.74286,-0.175,-0.339,-7.054
NL447,7234,5223,7 Craft and Related Trades Workers,"72 Metal, Machinery and Related Trades Workers",723 Machinery Mechanics and Repairers,7234 Bicycle and Related Repairers,Bicycle Mechanic,0,0,50,303,39.7525,17.88599,0.195,-0.335,305,48.33770492,20.17376948,-0.04274179234,-0.4274779369,-8.585204918
NL448,7311,5224,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,7311 Precision-instrument Makers and Repairers,Watchmaker,0,0,48,302,59.3377,16.46274,-0.542,0.322,304,49.5987,20.67755,-0.259,-0.408,9.739
NL449,7312,5449,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,7312 Musical Instrument Makers and Tuners,Piano Tuner,0,0,50,308,51.0487,19.50748,-0.33,-0.254,300,44.9467,20.70813,0.005,-0.555,6.102
NL450,7313,5449,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,7313 Jewellery and Precious metal Workers,Goldsmith,1,0,48,1219,53.3765,18.69938,-0.471,0.025,1210,43.786,21.62213,-0.18,-0.62,9.5905
NL451,7314,5441,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,7314 Potters and Related Workers,Potter,0,0,46,306,46.9281,19.25535,-0.046,-0.192,301,45.8173,19.39647,-0.028,-0.266,1.1108
NL452,7315,5441,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,"7315 Glass Makers, Cutters, Grinders and Finishers",Glass Blower,0,0,48,303,46.6865,19.75908,-0.005,-0.468,305,43.4131,22.11765,-0.202,-0.857,3.2734
NL453,7316,5449,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,"7316 Signwriters, Decorative Painters, Engravers and Etchers",Decorative Signwriter,0,0,44,302,46.7384,18.01165,-0.118,-0.103,304,41.3224,20.40129,-0.016,-0.489,5.416
NL454,7317,5449,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,"7317 Handicraft Workers in Wood, Basketry and Related Materials",Basket Maker,0,0,45,308,38.6461,19.16094,0.194,-0.336,300,38.7233,21.1043,0.171,-0.527,-0.0772
NL455,7318,5419,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,"7318 Handicraft Workers in Textile, Leather and Related Materials",Knitter,0,0,50,306,35.6275,19.52481,0.352,-0.177,301,42.2857,21.99147,0.192,-0.516,-6.6582
NL456,7319,5449,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,731 Handicraft Workers,7319 Handicraft Workers Not Elsewhere Classified,Handicraft Candle Maker,0,0,48,303,35.6865,18.65078,0.191,-0.642,305,33.4787,21.36941,0.16,-0.95,2.2078
NL457,7321,2142,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,732 Printing Trades Workers,7321 Pre-press Technicians,Graphic Print Layout Technician,0,0,47,302,48.1258,17.00666,-0.241,-0.166,304,44.3553,19.80179,-0.02,-0.314,3.7705
NL458,7322,5422,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,732 Printing Trades Workers,7322 Printers,Textile Printer,1,0,46,1219,40.6333,18.85201,-0.014,-0.505,1210,43.0835,20.30655,-0.066,-0.468,-2.4502
NL459,7322,5422,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,732 Printing Trades Workers,7322 Printers,Counterfeit Money Printer*,0,0,49,308,14.8701,21.54828,1.564,1.594,300,9.6467,19.02125,2.388,5.018,5.2234
NL460,7323,5423,7 Craft and Related Trades Workers,73 Handicraft and Printing Workers,732 Printing Trades Workers,7323 Print Finishing and Binding Workers,Book Binder,0,0,45,306,44.7549,20.76114,-0.025,-0.501,301,46.6711,21.46598,-0.043,-0.581,-1.9162
NL461,7411,5241,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,741 Electrical Equipment Installers and Repairers,7411 Building and Related Electricians,Electrician,1,0,50,1219,54.7564,18.14778,-0.302,0.083,1210,65.0942,18.9549,-0.562,0.504,-10.3378
NL462,7412,5223,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,741 Electrical Equipment Installers and Repairers,7412 Electrical Mechanics and Fitters,Lift Mechanic,0,0,50,303,42.0561,19.07636,0.097,-0.525,305,50.24918033,20.32054495,-0.09037746581,-0.3175260363,-8.193080328
NL463,7413,5249,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,741 Electrical Equipment Installers and Repairers,7413 Electrical Line Installers and Repairers,Electric Power Line Worker,0,0,49,302,48.2152,20.80562,-0.05,-0.206,304,60.8059,21.2646,-0.564,0.033,-12.5907
NL464,7421,3119,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,742 Electronics and Telecommunications Installers and Repairers,7421 Electronics Mechanics and Servicers,Photocopy Machine Technician,0,0,47,308,35.1818,19.34748,0.102,-0.733,300,39.8833,20.43351,0.194,-0.408,-4.7015
NL465,7422,5242,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,742 Electronics and Telecommunications Installers and Repairers,7422 Information and Communications Technology Installers and Servicers,Smartphone Repairer,0,0,50,306,40.4739,18.65865,0.042,-0.48,301,49.6977,19.58345,-0.26,-0.162,-9.2238
NL466,7422,5242,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,742 Electronics and Telecommunications Installers and Repairers,7422 Information and Communications Technology Installers and Servicers,Telephone Installer,1,0,49,1219,37.8285,18.84796,0.219,-0.304,1210,47.4678,20.72589,-0.179,-0.302,-9.6393
NL467,7422,5241,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,742 Electronics and Telecommunications Installers and Repairers,7422 Information and Communications Technology Installers and Servicers,Smart Home Equipment Installer,0,0,48,303,38.7426,18.05436,0.059,-0.546,305,40.5443,20.8757,-0.298,-0.738,-1.8017
NL468,7422,5244,7 Craft and Related Trades Workers,74 Electrical and Electronics Trades Workers,742 Electronics and Telecommunications Installers and Repairers,7422 Information and Communications Technology Installers and Servicers,Computer Equipment Fitter,0,0,47,302,45.1126,17.92733,-0.322,-0.156,304,49.5888,19.37178,-0.326,0.018,-4.4762
NL469,7511,5431,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,"7511 Butchers, Fishmongers and Related Food Preparers",Butcher,1,0,50,1219,42.5217,20.01092,-0.063,-0.407,1210,53.2553719,21.97645349,-0.4242601318,-0.2523029406,-10.7336719
NL470,7512,5432,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,"7512 Bakers, Pastry-cooks and Confectionery Makers",Baker,0,0,50,308,47.9675,18.78454,-0.021,-0.113,300,58.7233,21.05543,-0.332,-0.184,-10.7558
NL471,7513,8111,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,7513 Dairy Products Makers,Cheese Maker,0,0,50,306,47.0359,20.35751,-0.186,-0.375,301,50.0266,22.42794,-0.235,-0.431,-2.9907
NL472,7514,8111,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,"7514 Fruit, Vegetable and Related Preservers",Jam Maker,0,0,48,303,32.4587,19.11305,0.472,-0.137,305,37.4721,22.09995,-0.034,-0.957,-5.0134
NL473,7515,8144,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,7515 Food and Beverage Tasters and Graders,Wine Taster,0,0,48,302,45.2583,21.9876,-0.475,-0.623,304,30.7138,23.36072,0.456,-0.601,14.5445
NL474,7516,8111,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",751 Food Processing and Related Trades Workers,7516 Tobacco Preparers and Tobacco Products Makers,Cigar Maker,0,0,50,308,33.2955,21.67649,0.213,-0.807,300,24.1033,22.08844,0.709,-0.364,9.1922
NL475,7521,8131,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","752 Wood Treaters, Cabinet-makers and Related Trades Workers",7521 Wood Treaters,Wood Treater,0,0,44,306,37.6503,19.30816,0.166,-0.435,301,45.6545,20.82467,-0.024,-0.517,-8.0042
NL476,7522,5442,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","752 Wood Treaters, Cabinet-makers and Related Trades Workers",7522 Cabinet-makers and Related Workers,Cabinet Maker,1,0,49,1219,52.1575,19.75785,-0.279,-0.339,1210,50.48264463,19.81607187,-0.2134441628,-0.4148323427,1.674855372
NL477,7523,8131,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","752 Wood Treaters, Cabinet-makers and Related Trades Workers",7523 Woodworking Machine Tool Setters and Operators,Wood Carving Machine Operator,0,0,46,303,42.5974,18.39746,0.224,-0.322,305,44.63934426,19.73461492,-0.2755488378,-0.5862470973,-2.041944262
NL478,7531,5413,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,"7531 Tailors, Dressmakers, Furriers and Hatters",Tailor,0,0,50,302,50.5662,19.336,-0.514,-0.288,304,52.3355,19.45849,-0.391,-0.05,-1.7693
NL479,7532,5413,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,7532 Garment and Related Patternmakers and Cutters,Garment Patternmaker,0,0,43,308,41.9221,19.67274,0.05,-0.317,300,44.0167,21.2158,-0.118,-0.61,-2.0946
NL480,7533,5419,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,"7533 Sewing, Embroidery and Related Workers",Embroiderer,0,0,46,306,39.9902,19.91959,0.214,-0.381,301,42.505,21.50405,0.045,-0.324,-2.5148
NL481,7534,5411,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,7534 Upholsterers and Related Workers,Furniture Upholsterer,0,0,49,303,42.9241,18.89596,0.122,-0.461,305,43.5902,19.68533,-0.191,-0.575,-0.6661
NL482,7535,8113,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,"7535 Pelt Dressers, Tanners and Fellmongers",Leather Tanner,0,0,46,302,36.5894,19.01085,-0.025,-0.862,304,38.5757,21.71601,-0.006,-0.743,-1.9863
NL483,7536,5412,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",753 Garment and Related Trades Workers,7536 Shoemakers and Related Workers,Shoemaker,1,0,50,1219,47.8343,19.43695,-0.077,-0.37,1210,53.54380165,20.16011546,-0.2583506624,-0.303705359,-5.709501653
NL484,7541,9225,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",754 Other Craft and Related Workers,7541 Underwater Divers,Underwater Salvage Diver,0,0,45,308,55.5552,19.86371,-0.533,0.067,300,47.87,24.78644,-0.201,-0.803,7.6852
NL485,7542,8132,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",754 Other Craft and Related Workers,7542 Shotfirers and Blasters,Mine Blaster,0,0,44,306,43.1078,21.81919,0.074,-0.487,301,48.1694,21.44189,-0.2,-0.48,-5.0616
NL486,7543,8143,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",754 Other Craft and Related Workers,7543 Product Graders and Testers (excluding Foods and Beverages),Garment Quality Inspector,0,0,50,303,37.0726,18.88256,0.064,-0.921,305,41.2754,20.92239,-0.127,-0.831,-4.2028
NL487,7544,6121,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",754 Other Craft and Related Workers,7544 Fumigators and Other Pest and Weed Controllers,Pest Controller,1,0,50,1219,37.6637,19.83992,0.232,-0.393,1210,53.22727273,21.4280202,-0.1868122137,-0.3780196769,-15.56357273
NL488,7549,5443,7 Craft and Related Trades Workers,"75 Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",754 Other Craft and Related Workers,7549 Craft and Related Workers Not Elsewhere Classified,Flower Arranger,0,0,49,302,38,18.64336,-0.112,-0.644,304,37.3026,21.13169,0.076,-0.513,0.6974
NL489,8111,8132,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,811 Mining and Mineral Processing Plant Operators,8111 Miners and Quarriers,Miner,1,0,48,1219,40.9688,22.02072,0.15,-0.648,1210,50.5033,22.8202,-0.192,-0.588,-9.5345
NL490,8111,2139,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,811 Mining and Mineral Processing Plant Operators,8111 Miners and Quarriers,"Cryptocurrency Miner (e.g., Bitcoin)*",0,1,41,308,36.0779,25.33541,0.134,-1.053,300,26.5467,24.81708,0.659,-0.724,9.5312
NL491,8112,5312,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,811 Mining and Mineral Processing Plant Operators,8112 Mineral and Stone Processing Plant Operators,Stone Cutting Machine Operator,0,0,45,306,39.5686,21.07824,0.142,-0.72,301,47.3023,22.28523,-0.086,-0.693,-7.7337
NL492,8113,8132,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,811 Mining and Mineral Processing Plant Operators,8113 Well Drillers and Borers and Related Workers,Oil Well Driller,0,0,45,303,47.6568,19.16608,-0.125,-0.299,305,50.84262295,22.47384781,-0.3938763666,-0.4080905044,-3.185822951
NL493,8114,5312,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,811 Mining and Mineral Processing Plant Operators,"8114 Cement, Stone and Other Mineral Products Machine Operators",Stone Polishing Machine Operator,0,0,44,302,36,17.26229,0.167,-0.286,304,36.7336,20.84735,0.071,-0.681,-0.7336
NL494,8121,8115,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,812 Metal Processing and Finishing Plant Operators,8121 Metal Processing Plant Operators,Steel Rolling Machine Operator,0,0,46,308,38.8961,19.77089,0.129,-0.561,300,44.6567,22.39995,-0.117,-0.768,-5.7606
NL495,8122,8120,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,812 Metal Processing and Finishing Plant Operators,"8122 Metal Finishing, Plating and Coating Machine Operators",Metal Polishing Machine Operator,1,0,49,1219,35.7482,19.26174,0.283,-0.475,1210,40.6066,20.95386,0.014,-0.71,-4.8584
NL496,8131,5449,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,813 Chemical and Photographic Products Plant and Machine Operators,8131 Chemical Products Plant and Machine Operators,Candle Production Machine Operator,0,0,48,306,32.3203,19.75395,0.387,-0.399,301,36.8206,21.7734,0.254,-0.376,-4.5003
NL497,8132,5422,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,813 Chemical and Photographic Products Plant and Machine Operators,8132 Photographic Products Machine Operators,Photographic Film Printer,1,0,48,1219,42.525,19.3675,-0.107,-0.522,1210,41.6736,20.8113,-0.119,-0.595,0.8514
NL498,8141,8119,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"814 Rubber, Plastic and Paper Products Machine Operators",8141 Rubber Products Machine Operators,Tyre Maker,1,0,47,1219,37.178,18.66467,0.347,-0.292,1210,49.49173554,20.50076997,-0.01268538613,-0.4547208793,-12.31373554
NL499,8142,8114,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"814 Rubber, Plastic and Paper Products Machine Operators",8142 Plastic Products Machine Operators,Plastic Moulder,0,0,43,303,33.8713,18.47318,0.339,-0.342,305,38.8918,20.9141,-0.154,-0.914,-5.0205
NL500,8142,3120,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"814 Rubber, Plastic and Paper Products Machine Operators",8142 Plastic Products Machine Operators,3D Printing Technician,0,0,43,302,45.8543,18.48656,-0.288,-0.211,304,42.9145,20.38991,-0.229,-0.666,2.9398
NL501,8143,8131,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"814 Rubber, Plastic and Paper Products Machine Operators",8143 Paper Products Machine Operators,Cardboard Machine Operator,0,0,48,308,29.6461,19.3795,0.537,-0.436,300,37.2667,22.96345,0.202,-0.731,-7.6206
NL502,8151,8112,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"815 Textile, Fur and Leather Products Machine Operators","8151 Fibre Preparing, Spinning and Winding Machine Operators",Wool Spinning Machine Operator,0,0,47,306,33.3889,20.42409,0.446,-0.417,301,43.103,21.74027,0.035,-0.514,-9.7141
NL503,8152,8146,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"815 Textile, Fur and Leather Products Machine Operators",8152 Weaving and Knitting Machine Operators,Knitting Machine Operator,0,0,47,303,34.1947,18.70099,0.403,-0.427,305,40.06885246,19.86380884,0.1432048962,-0.5756407578,-5.874152459
NL504,8153,8146,8 Plant and Machine Operators and Assemblers,81 Stationary Plant and Machine Operators,"815 Textile, Fur and Leather Products Machine Operators",8153 Sewing Machine Operators,Sewing Machine Operator,1,0,49,1219,36.4569,19.41032,0.366,-0.394,1210,45.65454545,20.89236665,0.03546230428,-0.5333228731,-9.197645455
